Ensembl_ID,C473,C481,LC03,RC02,RC03,LC01,R03,R02
ENSG00000235069.2,0,0,0,0,0,0,0,0
ENSG00000235070.3,0,0,0,0,0,0,0,0
ENSG00000235071.1,0,0,0,0,0,0,0,0
ENSG00000235072.2,23.73333333,0,0,0,0,0,0,0
ENSG00000235076.2,0,0,0,0,0,0,0,0
ENSG00000235077.1,0,0,0,0,0,0,0,0
ENSG00000235078.1,0,1.675555556,2.223548387,0,3.493783784,0.28122449,0,0.546428571
ENSG00000235079.1,0,0.517222222,0.171290323,0,0,0,0,0.646428571
ENSG00000235080.1,0,0,0,0,0,0,0,0
ENSG00000235081.1,0,0,0,0,0,0,0,0
ENSG00000235082.2,2.6,0.98037037,5.322580645,1.615384615,8.081081081,2.855918367,0.740740741,0.767857143
ENSG00000235083.1,0,0,0,0,0,0,0,0
ENSG00000235084.3,0.729333333,0.982962963,0.279032258,0,0.321891892,2.021428571,0.368888889,0.321428571
ENSG00000235085.3,0,0.037037037,0,0,0,0,0,0
ENSG00000235086.1,0,0,0,0,0,0,0,0
ENSG00000235088.1,0,0,0,0,0,0,0,0
ENSG00000235089.1,0,0,0,0,0,0,0,0
ENSG00000235090.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235091.1,0,0,0,0,0,0,0,0
ENSG00000235092.5,0.066666667,0,0,0,0,0,0,0
ENSG00000235094.2,0,0,0,0,0,0,0,0
ENSG00000235095.1,0,0.074074074,0.010752688,0,0,0,0,0.017857143
ENSG00000235096.2,0,0,0,0,0,0,0,0
ENSG00000235097.1,0,0,0,0,0,0,0,0
ENSG00000235098.8,0,0,0.010752688,0,0,0,0,0
ENSG00000235099.1,0,0,0,0,0,0,0,0
ENSG00000235100.3,0,0,0,0,0,0,0,0
ENSG00000235101.1,0,0,0,0,0,0,0,0
ENSG00000235102.1,0,0,0,0,0,0,0,0
ENSG00000235105.1,0,0,0.578817204,0,0.083513514,0,0,0.0175
ENSG00000235106.9,0.2,1.058703704,0.472580645,0,1.891351351,0,130.8237037,4.7025
ENSG00000235108.1,0.133333333,0,0,0,0,0,0,0
ENSG00000235109.7,0.066666667,0.018518519,0,0,0,0,0,0.017857143
ENSG00000235110.5,0,0,0,0,0,0,0,0
ENSG00000235111.1,0,0,7.47311828,0,0,0,0,0
ENSG00000235112.1,0,0,0,0,0,0,0,0
ENSG00000235113.1,0,0,0,0,0,0,0,0
ENSG00000235115.3,0,0,0,0,0,0.020408163,0,0.035714286
ENSG00000235118.7,0,0,0,0,0,0,0,0
ENSG00000235119.1,0,0,0,0,0,0,0,0
ENSG00000235120.1,0,0,0,0,0,0,0,0
ENSG00000235121.1,0,0,0,0,0,0,0,0
ENSG00000235122.3,0,0,0,0,0,0,0,0
ENSG00000235123.5,0,0,0,0,0,0,0,0
ENSG00000235124.1,0,0,0,0,0,0,0,0
ENSG00000235126.1,0,0,0,0,0,0,0,0
ENSG00000235127.1,0,0,0,0,0,0,0,0
ENSG00000235128.1,0,0,0,0,0,0,0,0
ENSG00000235129.1,0,0,0,0,0,0,0,0
ENSG00000235131.1,0,0,0,0,0,0,0,0
ENSG00000235133.1,0,0,0,0,0,0,0,0
ENSG00000235136.1,0,0,0,0,0,0,0,0
ENSG00000235137.2,0.066666667,0,0,0,0,0,0,0
ENSG00000235138.1,0.066666667,0,0,0,0,0,0,0
ENSG00000235139.2,0,0,0,0,0,0,0,0
ENSG00000235140.1,0,0,0,0,0,0,0,0
ENSG00000235141.1,0,0,0,0,0,0,0,0
ENSG00000235142.7,0,0,0.043010753,0,0.189189189,0.020408163,0,0
ENSG00000235143.1,0,0,0,0,0,0,0,0
ENSG00000235145.2,0,0,0,0,0,0,0,0
ENSG00000235146.2,0,0,0,0,0,0,0,0
ENSG00000235147.1,0,0,0,0,0,0,0,0
ENSG00000235148.2,0,0,0,0,0,0,0,0
ENSG00000235149.1,0,0,0,0,0,0,0,0
ENSG00000235150.1,0,0,0,0,0,0,0,0
ENSG00000235151.1,0,0,0,0,0,0,0,0
ENSG00000235152.1,0,0,0,0,0,0,0,0
ENSG00000235154.1,0,0,0,0,0,0,0,0
ENSG00000235156.5,0,0,0,0,0,0,0,0
ENSG00000235158.1,0,0,0,0,0,0,0,0
ENSG00000235159.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235160.1,0,0,0,0,0,0,0,0
ENSG00000235162.8,30.53333333,292.6851852,596.5483871,2346.846154,606.972973,991.9591837,36.14814815,182.2142857
ENSG00000235163.2,0,0,0,0,0,0,0,0
ENSG00000235165.2,0,0,0,0,0,0,0,0
ENSG00000235166.7,0,0,0,0,0,0,0,0
ENSG00000235168.1,0.066666667,0,0,0,0,0,0,0
ENSG00000235169.7,0,0,0,0.384615385,0.027027027,0,0,13.67857143
ENSG00000235170.1,0,0,0,0,0,0,0,0
ENSG00000235172.7,0,0,0,0,0,0,0,0
ENSG00000235173.6,0.133333333,0,0,0,0.027027027,0.020408163,0,0
ENSG00000235174.1,86.596,48.94777778,44.41612903,33.58,18.65675676,82.94326531,31.32666667,56.785
ENSG00000235175.1,0,0,0,0,0,0,0,0
ENSG00000235180.1,0,0,0,0,0,0,0,0
ENSG00000235181.1,0,0,0,0,0,0,0,0
ENSG00000235182.1,0,0,0,0,0,0,0,0
ENSG00000235183.3,0,0,21.87096774,0,0,0,0,0
ENSG00000235185.1,0.066666667,0,0,0,0,0,0,0
ENSG00000235186.1,0,0,0,0,0,0,0,0
ENSG00000235189.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235190.1,0,0,0,0,0,0,0,0
ENSG00000235191.1,0,0,0,0,0,0,0,0
ENSG00000235192.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235193.1,0,0,0,0,0,0,0,0
ENSG00000235194.8,0,6.351851852,0,0,0.027027027,0,0.074074074,0
ENSG00000235196.3,0,0,0,0,0,0,0,0
ENSG00000235197.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235198.1,0,0,0,0,0,0,0,0
ENSG00000235199.1,0,0,0,0,0,0,0,0
ENSG00000235200.2,0,0,0,0,0,0,0,0
ENSG00000235201.1,0,0,0,0,0,0,0,0
ENSG00000235202.1,0,0,0,0,0,0,0,0
ENSG00000235203.2,0,0,0,0,0,0,0,0
ENSG00000235204.1,0,0,0,0,0,0,0,0
ENSG00000235205.1,0,0,0,0,0,0,0,0
ENSG00000235207.1,0,0,0,0,0,0,0,0
ENSG00000235208.2,0,0,0,0,0,0,0,0
ENSG00000235209.1,0,0,0,0,0,0,0,0
ENSG00000235211.4,0,0,0,0,0,0,0,0
ENSG00000235213.1,0,0,0,0,0,0,0,0
ENSG00000235214.1,0,0,0,0,0,0,0,0
ENSG00000235215.2,0,0,0,0,0,0,0,0
ENSG00000235217.6,0,0.018518519,0,0,0,0,0,0
ENSG00000235218.2,0,0,0,0,0,0,0,0
ENSG00000235219.1,0,0,0,0,0,0,0,0
ENSG00000235221.1,0,0,0,0,0,0.020408163,0,0
ENSG00000235224.1,0,0,0,0,0,0,0,0
ENSG00000235225.1,0.666666667,0.148148148,0.089677419,0.231538462,0.081351351,0.265306122,0.074074074,0.196428571
ENSG00000235226.1,0,0,0,0,0,0,0,0
ENSG00000235227.1,0,0,0,0,0,0,0,0
ENSG00000235232.1,0,0,0,0,0,0,0,0
ENSG00000235235.6,0,0,0,0,0,0,0,0
ENSG00000235236.1,0,0,0,0,0,0,0,0.107142857
ENSG00000235237.1,0,0,0,0,0,0,0,0
ENSG00000235238.1,3.252,7.966481481,1.483978495,5.8,2.186756757,3.256734694,2.473703704,5.726964286
ENSG00000235239.1,0,0,0,0,0,0,0,0
ENSG00000235240.1,0,0,0,0,0,0,0,0
ENSG00000235241.1,0,12.12277778,9.835376344,0,0,0,0,0.739285714
ENSG00000235242.1,0,0,0,0,0,0,0,0
ENSG00000235243.1,0,0,0,0,0,0,0,0
ENSG00000235244.3,0,0,0,0.076923077,0,0,0,0
ENSG00000235245.1,0,0,0,0,0,0,0,0
ENSG00000235246.1,0,0,0,0,0,0,0,0
ENSG00000235248.3,0,0,0,0,0,0,0,0
ENSG00000235251.2,0,0,0.043010753,0.076923077,0,0,0,0
ENSG00000235253.1,0,0,0,0,0,0,0,0
ENSG00000235254.3,0,0,0,0,0,0,0,0
ENSG00000235256.1,0,0,0,0,0,0,0,0
ENSG00000235257.8,0,0,0,0,0.027027027,0,0,0
ENSG00000235258.1,0,0,0,0,0,0,0,0
ENSG00000235262.1,0,0.018518519,0.010752688,0,0,0.040816327,0.037037037,0
ENSG00000235263.1,0,0,0,0,0.027027027,0,0,0
ENSG00000235264.1,0,0,0,0,0,0,0,0
ENSG00000235266.1,0,0,0,0,0,0,0,0
ENSG00000235267.1,0,0,0,0,0,0,0,0
ENSG00000235268.2,0.066666667,0,0,0,0,0,0,0
ENSG00000235269.1,0,0,0,0,0,0,0,0
ENSG00000235271.5,0,0,0,0,0,0,0,0
ENSG00000235272.1,0,9.514444444,7.20172043,1.363076923,0.027027027,6.039795918,0,3.963928571
ENSG00000235274.1,0,0,0,0,0,0,0,0
ENSG00000235275.3,0,0,0,0,0,0,0,0
ENSG00000235277.1,0,0,0,0,0,0,0,0
ENSG00000235278.2,0,0,0,0,0,0,0,0
ENSG00000235279.1,0,0,0,0,0,0,0,0
ENSG00000235280.2,0,163.6666667,0,0,0.027027027,0,0,19.625
ENSG00000235281.1,0,0,0,0,0,0,0,0
ENSG00000235282.3,0,0,0,0,0,0,0,0
ENSG00000235284.1,0,0,0,0,0,0,0,0
ENSG00000235285.1,0,0,0,0,0,0,0,0
ENSG00000235286.1,0,0,0,0,0,0,0,0
ENSG00000235288.3,0.066666667,90.70685185,110.0452688,0.076923077,6.367297297,0.073469388,0.378518519,14.27089286
ENSG00000235289.1,0,0,0,0,0,0,0,0
ENSG00000235290.1,0,0,0.010752688,0,0,0,0.092222222,0.008571429
ENSG00000235292.1,0,0,0,0,0,0,0,0
ENSG00000235293.1,0,0,0,0,0,0,0,0
ENSG00000235294.1,0,0,0,0,0,0,0,0
ENSG00000235295.1,0,0,0,0,0,0,0,0
ENSG00000235296.1,0,0,0,0,0,0,0,0
ENSG00000235297.3,5.733333333,3.740740741,1.225806452,6.076923077,1.513513514,3.367346939,1.62962963,1.910714286
ENSG00000235298.1,0,0,35.12903226,0,0,0,0,0
ENSG00000235299.2,0,0,0,0,0.594594595,0,0,0
ENSG00000235300.4,0.066666667,0.203703704,0.010752688,0,0,0,0,0
ENSG00000235301.1,0,0,0,0,0,0,0,0
ENSG00000235303.1,0,0,0,0,0,0,0,0
ENSG00000235304.1,0,0.074074074,0,0,0,0.020408163,0,0
ENSG00000235306.2,0,0,0,0,0,0,0,0
ENSG00000235308.1,0,0,0,0,0,0,0,0
ENSG00000235310.1,0,0,0,0,0,0,0,0
ENSG00000235312.1,0,0,0,0,0,0,0,0
ENSG00000235313.1,0,0,0,0,0,0,0,0
ENSG00000235314.1,0,0.018518519,0,0,0,0,0,0.400535714
ENSG00000235315.2,0,0,0,0,0,0,0,0
ENSG00000235316.1,0,0,0,0,0,0,0,0
ENSG00000235318.3,0,0,0,0,0,0,0,0
ENSG00000235319.1,0.133333333,0,0,0,0,0,0,0
ENSG00000235321.1,0,0,0,0,0,0,0,0
ENSG00000235323.2,0,0,0,0,0,0,0,0
ENSG00000235325.1,0,0,0,0,0,0,0,0
ENSG00000235328.1,0,0,0,0,0,0,0,0
ENSG00000235329.2,0,0,0,0,0,0,0,0
ENSG00000235330.2,0,0,0,0,0,0,0,0
ENSG00000235332.2,0,0,0,0,0,0,0,0
ENSG00000235333.3,0.066666667,0.019444444,0.068817204,0,0,0.084081633,0,0.01875
ENSG00000235334.1,0,0,0,0,0,0,0,0
ENSG00000235335.2,0,0,0,0,0,0,0,0
ENSG00000235337.1,0,0,0,0,0,0,0,0
ENSG00000235338.1,0,0,0,0,0,0,0,0
ENSG00000235339.1,0,0,0,0,0,0.040816327,0,0
ENSG00000235343.1,0,0,0.011075269,0,0,0,0,0
ENSG00000235347.1,0,0,0,0,0.027027027,0,0,0
ENSG00000235349.1,0,0,0,0,0,0,0,0
ENSG00000235350.1,0,0,0,0,0,0,0,0
ENSG00000235351.1,0,0,0,0,0,0,0,0
ENSG00000235352.1,0,0,0,0,0,0,0,0
ENSG00000235354.1,0.2,0.148148148,0.075268817,0.230769231,0.054054054,0.163265306,0.297407407,0.197857143
ENSG00000235356.1,0,0,0,0,0,0,0,0
ENSG00000235357.1,0,0,0,0,0,0,0,0
ENSG00000235358.1,0,0,0,0,0,0,0,0
ENSG00000235361.1,0,0,0,0,0,0,0,0
ENSG00000235363.1,15.174,25.09092593,14.64290323,0.076923077,13.18837838,37.10122449,6.48037037,15.22214286
ENSG00000235366.2,0,0,0,0,0,0,0,0
ENSG00000235368.1,0,0,0,0,0,0,0,0
ENSG00000235369.1,0,0,0,0,0,0,0,0
ENSG00000235370.6,0.066666667,0.018518519,0,0,0,0,0,0
ENSG00000235371.1,0.066666667,0.074074074,0,0,0.054054054,0,0,0.035714286
ENSG00000235374.2,0,0,0,0,0,0,0,0
ENSG00000235376.5,0,0.018518519,0,0,0,0,0,0.05375
ENSG00000235377.1,0,0.037037037,0,0.076923077,0,0,0,0
ENSG00000235378.2,0,0.018518519,0,0,0,0,0,0.200892857
ENSG00000235379.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235381.1,0,0.222222222,0.263763441,81.23461538,0,0,0,27.96767857
ENSG00000235382.1,0,0,0,0,0,0,0,0
ENSG00000235385.1,0,0,0,0,0,0,0,0
ENSG00000235386.1,0,0,0,0,0,0,0,0
ENSG00000235387.2,0,0,0,0,0,0,0,0
ENSG00000235389.2,0,0,0,0,0,0,0,0
ENSG00000235390.4,0,0,0,0,0,0,0,0
ENSG00000235397.1,0,0,0,0,0,0,0,0
ENSG00000235399.1,0,0,0,0,0,0,0,0
ENSG00000235400.1,0,0.222222222,0.032258065,0.846153846,0.027027027,0.040816327,0,0.017857143
ENSG00000235403.1,0,0,0,0,0,0,0,0
ENSG00000235407.1,0.066666667,0,0,0,0,0,0,0
ENSG00000235408.5,0,0,0.483870968,0,0,0,0,0
ENSG00000235410.1,0,0,0,0,0,0,0,0
ENSG00000235411.1,0,1.344259259,0,0,0.054054054,0,0,0.796428571
ENSG00000235412.1,0,0.006111111,0,0,0,0,0,0
ENSG00000235413.3,0,0,0,0,0,0,0,0
ENSG00000235414.3,0,0,0,0,0,0,0,0
ENSG00000235415.1,0,0,0,0,0,0,0,0
ENSG00000235416.1,0,0,0,0,0,0,0,0
ENSG00000235419.5,0,0,0,0,0,0,0,0
ENSG00000235420.7,0,0,0,0.076923077,0,0,0,0
ENSG00000235421.1,0,0,0,0,0,0,0,0
ENSG00000235422.1,0,0,0,0,0,0,0,0
ENSG00000235423.8,0.133333333,0.018518519,0.021505376,0,0.027027027,0.93877551,0,0.017857143
ENSG00000235424.1,0,0,0,0,0,0,0,0
ENSG00000235425.2,0,0,0,0,0,0,0,0
ENSG00000235426.2,0,0.015925926,0,0,0,0,0,0
ENSG00000235427.1,0,0,0,0,0,0,0,0
ENSG00000235429.1,0,0,0,0,0,0,0,0
ENSG00000235430.1,0,0,0,0,0,0,0,0
ENSG00000235431.1,0,0,0,0,0,0,0,0
ENSG00000235432.1,0,0,0,0,0,0,0,0
ENSG00000235433.1,0,0,0,0,0,0,0,0
ENSG00000235434.1,0,0,0,0,0,0,0,0
ENSG00000235435.1,0,0,0,0,0,0,0,0
ENSG00000235436.10,0,0,0,0,2.127567568,0,0,0
ENSG00000235437.7,0.133333333,0.722222222,187.311828,0,0.432432432,14.10204082,0.037037037,0.660714286
ENSG00000235438.7,0,0,0,0,0,0,0,0
ENSG00000235440.1,0,0,0,0,0,1.142857143,0,0
ENSG00000235444.2,0,0,0,0,0,0.020408163,0,0
ENSG00000235445.1,0,0,0,0,0,0,0,0
ENSG00000235446.1,0,0,0,0,0,0,0,0
ENSG00000235447.2,0,0,0,0,0,0,0,0
ENSG00000235448.1,0,0,0,0,0,0,0,0
ENSG00000235449.2,0,0.018703704,0.021075269,0,8.27027027,0.020408163,0,0.017857143
ENSG00000235450.1,0,0,0,0,0,0,0,0
ENSG00000235451.1,0,0,0,0,0,0,0,0
ENSG00000235453.9,0,43.31481481,292.5970968,3.307692308,218.027027,272.4081633,494.2222222,53.375
ENSG00000235454.1,0,0.056666667,0,0,0,0,0.037037037,0
ENSG00000235455.1,0,0,0,0,0,0,0,0
ENSG00000235459.5,0.145333333,0.178703704,0.000215054,0.206923077,0,0.268163265,0.039259259,0.152857143
ENSG00000235461.1,0,0,0,0,0,0,0,0
ENSG00000235462.1,0,0,0,0,0,0,0,0
ENSG00000235463.1,0,0,0,0,0,0,0,0
ENSG00000235464.1,0,0,0,0,0,0,0,0
ENSG00000235467.1,0,0,0,0,0,0,0,0
ENSG00000235469.1,0,0,0,0,0,0,0,0
ENSG00000235470.5,0,0,0,0,0,0,0,0
ENSG00000235472.1,0.135333333,0.471111111,0.247849462,0.076923077,0.081621622,0.127346939,0.074074074,0.053571429
ENSG00000235475.1,0,0,0.129032258,0,0,0,0,0
ENSG00000235478.4,0,0,0,0,0,0,0,0
ENSG00000235479.1,0,0,0,0,0,0,0,0
ENSG00000235480.1,0,0,0,0,0,0,0,0
ENSG00000235481.2,0,0,0,0,0,0,0,0
ENSG00000235482.1,0,0,0,0,0,0,0,0
ENSG00000235483.1,0,0,0,0,0,0,0,0
ENSG00000235485.1,0,0,0,0,0,0,0,0
ENSG00000235486.1,0,0,0,0,0,0,0,0
ENSG00000235488.1,0,0.037037037,0,0,2.621621622,0,0,0
ENSG00000235489.4,1.012,0.222222222,1.577526882,0,0.027027027,22.39408163,1.057407407,5.04875
ENSG00000235491.1,0,0,0,0,0,0,0,0
ENSG00000235492.1,0,0,0,0,0,0,0,0
ENSG00000235493.1,0,0,0,0,0,0,0,0
ENSG00000235494.1,0,0,0,0,0,0,0,0
ENSG00000235495.1,0,0,0,0,0,0,0,0
ENSG00000235497.5,0,0,0,0,0,0,0,0
ENSG00000235499.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235500.2,0.2,0,0,0,0,0,0,0
ENSG00000235501.5,0,0,0,0,0,0,0.037037037,0
ENSG00000235503.2,0,0,0,0,0,0,0,0
ENSG00000235505.7,0.066666667,437.5185185,453.5376344,0,0.081081081,0.857142857,0,27.21428571
ENSG00000235508.3,0.348,0.464814815,0.327096774,0.084615385,0.191351351,1.053673469,2.354814815,0.933035714
ENSG00000235510.1,0,0,0,0,0,0,0,0
ENSG00000235511.1,0,0,0,0,0,0,0,0
ENSG00000235512.1,0,0,0,0,0,0,0,0
ENSG00000235513.1,0,0,0,0,0,1.504285714,0,0.018392857
ENSG00000235514.1,0,0,0,0,0,0,0,0
ENSG00000235518.2,0,0,0,0,0,0,0,0
ENSG00000235519.2,0,0,0,0,0,0,0,0
ENSG00000235521.1,0,0,0,0,0,0,0,0
ENSG00000235522.6,0,0.055555556,0,0,0,0,0,0.017857143
ENSG00000235523.1,0,0,0,0,0,0,0,0
ENSG00000235524.1,0,0,0,0,0,0,0,0
ENSG00000235525.1,0,0,0,0,0,0,0,0
ENSG00000235526.1,0,0,0,0,0,0,0,0
ENSG00000235527.6,0,0,0,0,0,0.081632653,0,0
ENSG00000235529.1,0,0,0,0,0,0,0,0
ENSG00000235530.6,0.066666667,0,0,0,0,0,0,0
ENSG00000235531.9,0,0,35.00473118,0,0.054054054,0,0.037037037,0
ENSG00000235532.1,0,0.648148148,0.010752688,0,0,0,0.074074074,0.125
ENSG00000235533.1,0,0,0,0,0,0,0,0
ENSG00000235534.1,0,0,0,0,0,0,0,0
ENSG00000235535.7,0,0,0,0.076923077,0,0,0,0
ENSG00000235537.1,0,0,0,0,0,0,0,0
ENSG00000235538.1,0,0,0,0,0,0,0,0
ENSG00000235539.1,0,0,0,0,0,0,0,0
ENSG00000235544.1,0,0,0,0,0,0,0,0
ENSG00000235545.1,0,0,0,0,0,0,0,0
ENSG00000235546.2,0.066666667,0.063148148,0,0,0.108108108,0.102040816,0,0
ENSG00000235547.3,0,0,0,0,0,0,0,0
ENSG00000235548.1,0,0,0,0,0,0,0,0
ENSG00000235549.1,0,0,0,0,0,0,0,0
ENSG00000235550.1,0,0,0,0,0,0,0,0
ENSG00000235552.4,165.9473333,121.2992593,115.9935484,230.1615385,22.95351351,99.38081633,86.88037037,58.00035714
ENSG00000235554.1,0,0,0.260107527,0,0,0,0,0.9825
ENSG00000235555.1,0,0.037222222,0.010752688,0,0.081081081,0.102040816,0,0.017857143
ENSG00000235558.3,0,0,0,0,0,0,0,0
ENSG00000235559.1,0,0.037222222,0.021505376,0,0,0.03755102,0,0
ENSG00000235560.3,0.066666667,0.037037037,0,0,0.540540541,0,0,0
ENSG00000235563.1,0,0,0,0,0,0,0,0
ENSG00000235564.1,0,0,0,0,0,0,0,0
ENSG00000235568.6,0.066666667,0,0.010752688,0,0,0,0.074074074,0
ENSG00000235570.1,0,0,0,0,0,0,0,0
ENSG00000235571.1,0,0,0,0,0,0,0,0
ENSG00000235572.1,0,0,0,0,0,0,0,0
ENSG00000235573.2,0,0,0,0,0,0,0,0
ENSG00000235574.1,0,0,0,0,0,0,0,0
ENSG00000235575.1,0,0,0,0,0,0,0,0
ENSG00000235576.1,40.4,205.1296296,19.04301075,204.4615385,3.27027027,42.75510204,58.03703704,0.660714286
ENSG00000235578.1,0,0,0,0,0,0,0,0
ENSG00000235579.1,0,0,0,0,0,0,0,0
ENSG00000235581.1,0,0,0,0,0,0,0,0
ENSG00000235582.2,0,0,0,0,0,0,0,0
ENSG00000235583.2,0,0,0,0,0,0,0,0
ENSG00000235584.2,0,0,0,0,0,0.040816327,0,0
ENSG00000235586.1,0,0,0,0,0,0,0,0
ENSG00000235587.2,1.266666667,1.290740741,0.395053763,0.692307692,0.463513514,0.536122449,0.312592593,0.358035714
ENSG00000235590.7,0,0,0,0,0,0,0,0
ENSG00000235592.1,0,0,0,0,0,0,0,0
ENSG00000235593.1,0,0,0,0,0,0,0,0
ENSG00000235594.1,0,0,0.010752688,0,0,0,0,0
ENSG00000235595.1,0,0,0,0,0,0,0,0
ENSG00000235597.1,0,0,0,0,0,0.020408163,0,0
ENSG00000235598.1,0,0,0,0,0,0,0,0
ENSG00000235601.1,0,0,0,0,0,0,0,0
ENSG00000235602.5,0,0,0,0,0,0,0,0
ENSG00000235605.1,2.562,7.286296296,1.058709677,1.076153846,0.966486486,1.514489796,0.703703704,1.481964286
ENSG00000235606.3,0,0,0,0,0,0,0,0
ENSG00000235608.1,0,0,0,0,0,0,0,0
ENSG00000235609.7,0.2,0.627962963,0,0,0,0,0,0
ENSG00000235610.1,0,0,0,0,0,0,0,0
ENSG00000235612.1,0,0,0,0,0,0,0,0
ENSG00000235613.2,0.533333333,0,0.032258065,0,0.027027027,0,0,0.107142857
ENSG00000235615.2,0,0,0.010752688,0,0,0,0,0
ENSG00000235616.1,0,0,0,0,0,0,0,0
ENSG00000235617.1,0,0,0,0,0,0,0,0
ENSG00000235618.7,0,0,0.021505376,0.153846154,1.648648649,0,0,0
ENSG00000235619.1,0.066666667,0,0,0,0,0,0,0
ENSG00000235620.1,0,0,0,0,0,0,0,0
ENSG00000235621.8,0,0.018518519,0,0.076923077,0.081081081,0,0,201.7321429
ENSG00000235623.2,0,0,0,0,0,0,0,0
ENSG00000235625.1,0,0,0,0,0,0,0,0
ENSG00000235626.2,0,0,0,0,0,0,0,0
ENSG00000235627.1,0,0,0,0,0,0,0,0
ENSG00000235628.1,0,0,0,0,0,0,0,0
ENSG00000235629.1,0,0,0,0,0,0,0,0
ENSG00000235631.1,0,0,0,0,0,0,0,0
ENSG00000235635.1,0,0,0,0,0,0,0,0
ENSG00000235636.1,0,1.435740741,0,0,0,0,0,0.606607143
ENSG00000235637.1,0,0,0,0,0,0,0,0
ENSG00000235638.1,0,0,0,0,0,0,0,0
ENSG00000235639.1,0,0.018518519,0,0,0,0,0,0
ENSG00000235640.1,0,0,0,0,0,0,0,0
ENSG00000235641.4,0,0,0.032258065,0,0,0,0,0
ENSG00000235642.1,0,0,0,0,0,0,0,0
ENSG00000235643.1,0,0.018518519,0.010752688,0,0,0,0,0
ENSG00000235644.1,0,0,0,0,0,0,0,0
ENSG00000235645.2,0,0,0,0,0,0,0,0
ENSG00000235646.1,0,0,0,0,0,0,0,0
ENSG00000235647.1,0,0,0,0,0,0,0,0
ENSG00000235649.2,0,0,0,0,0,0,0,0
ENSG00000235651.1,0,0.037037037,0.010752688,0,0.054054054,0.020408163,0,0.017857143
ENSG00000235652.7,34.66666667,0.074074074,0.139784946,0.615384615,0.160810811,0.897959184,0.037037037,0.107142857
ENSG00000235653.1,0,0,0,0,0,0,0,0
ENSG00000235655.3,612.4833333,682.4377778,438.718172,349.7930769,795.3386486,983.0077551,375.6114815,570.4303571
ENSG00000235656.1,0,0,0,0,0,0,0,0
ENSG00000235659.1,0,0,0,0,0,0,0,0
ENSG00000235660.1,0,0,0,0,0,0,0,0
ENSG00000235661.3,0,0,0,0,0,0,0,0
ENSG00000235663.1,0,0,0,0,0,0,0,0
ENSG00000235665.5,0,0,0,0,0,0,0,0
ENSG00000235669.1,0,0,0,0,0,0,0,0
ENSG00000235670.1,0,0,0,0,0,0,0,0
ENSG00000235672.1,0,0,0,0,0,0,0,0
ENSG00000235673.1,0,0,0,0,0,0,0,0
ENSG00000235674.2,0,0.055555556,0.021505376,0.230769231,0.054054054,0.102040816,0.074074074,0.322857143
ENSG00000235677.1,0.075333333,0.14962963,0.075268817,0,0,0.06122449,0,0.017857143
ENSG00000235678.3,0,0,0,0,0,0,0,0
ENSG00000235679.1,0,0,0,0,0,0,0,0
ENSG00000235681.1,0,0,0,0,0,0,0,0
ENSG00000235683.1,0,0,0,0,0,0,0,0
ENSG00000235685.2,0,0,0,0,0,0,0,0
ENSG00000235686.1,0,0,0,0,0,0,0,0
ENSG00000235687.9,0,0,0,0,0,0,0,0
ENSG00000235688.2,0,0,0,0,0,0,0,0
ENSG00000235689.1,0,0,0,0,0,0,0,0
ENSG00000235690.2,0,0,0,0,0,0,0,0
ENSG00000235691.1,0,0,0,0,0,0,0,0
ENSG00000235695.1,0,0.092592593,0.043010753,0.153846154,0,0.06122449,0,0.035714286
ENSG00000235698.1,0,0.243148148,0.10344086,0.387692308,0.054054054,0.664285714,0.333333333,0.089285714
ENSG00000235699.2,0,0,0,0,0,0,0,0
ENSG00000235700.1,0,0,0,0,0,0,0,0
ENSG00000235701.1,0,0,0,0,0,0,0,0
ENSG00000235703.5,0,0,0,0,0,0,0,0.017857143
ENSG00000235705.5,0,0,0,0,0,0,0,0
ENSG00000235706.7,0,0.018518519,0,0,0,0,0,30.32142857
ENSG00000235707.2,0,0,0,0,0,0,0,0
ENSG00000235710.4,0,0,0,0,0,0,0,0
ENSG00000235711.4,0.066666667,0,0,0,0,0,0,0
ENSG00000235713.1,0,0,0,0,0,0,0,0
ENSG00000235716.1,0,0,0,0,0,0,0,0
ENSG00000235717.1,0,0,0,0,0,0,0,0
ENSG00000235718.8,0,0,0,0,0,0,0,0
ENSG00000235719.3,0,0,0,0,0,0,0,0
ENSG00000235720.1,1.901333333,0.018518519,0,0,0,0,0,0
ENSG00000235721.1,0.066666667,0,0,0,0,0,0,0
ENSG00000235724.8,6.466666667,0.12962963,0.096774194,0,0,0,0,0.107142857
ENSG00000235725.1,0,0.018518519,0,0,0,0,0,0
ENSG00000235726.5,0.066666667,0.018518519,0,0,0,0,0,0
ENSG00000235728.1,0,0,0,0,0,0,0,0
ENSG00000235729.1,0,0,0,0,0,0,0,0
ENSG00000235730.1,0,0.018518519,0,0,0,0,0,0
ENSG00000235731.1,0.133333333,0,0,0,0,0,0,0
