hgnc_symbol,stage1,stage2,stage3,stage4
PUM3,227.761583,760.5918367,299.291358,906.0719831
CNOT4,367.2104247,275.6530612,397.785755,756.2846477
PSEN1,125.0002413,172.3673469,134.2962963,141.1914576
CPOX,0.378378379,0.142857143,31.6980057,171.0331541
CLDND1,2256.221043,851.2857143,179.1946818,1411.686081
HSP90AA1,2083.614013,4443.232653,5070.746146,7930.500382
RBL1,0.251930502,0.040816327,49.3059829,18.01553166
NDC80,1.549469112,0.06122449,0.034567901,64.22998803
AP4E1,62.35859071,60.18367347,0.12345679,372.3560335
RSBN1,775.0335427,641.9387755,251.2670465,297.3781362
CXCL2,1.729488417,0.734693878,4.289268755,2.96176822
TCF7,251.8887549,0.183673469,238.4281102,248.5274791
OSTM1,128.9553572,2.224489796,42.09971509,0.891875747
PCNP,1032.69305,567.3469388,882.1789175,1355.366786
ARG2,4.954642857,36.53346939,0.892991453,0.132102748
MEF2C,2124.138272,1781.136122,2212.936182,3452.180914
PTPRC,5265.618726,7297.55102,5958.447104,4565.670251
UBA5,0.414333977,0.285714286,284.6368471,69.81063322
STK17B,11184.1723,7566.918367,4158.992023,10042.59525
JMJD4,0.081081081,0.05122449,63.01370369,0.070191159
DUSP12,124.8467664,121.0408163,94.34567901,66.32138589
DELE1,3.549710425,0.12244898,170.2567901,28.6639785
HSPB11,418.7041506,1266.897959,303.5215574,101.160693
PHLPP1,1.5,146.0816327,1.073504274,0.018518519
ATP8B1,45.38561776,0.653061224,0.059259259,1.477001195
WDR70,173.2473456,0.142857143,59.64748337,168.1780167
FYB1,257.621139,289.7346939,341.397151,221.7550777
STRADB,4.955526062,0.020408163,0.034567901,6.831260454
BZW1,1140.294573,1811.102041,1497.947046,3404.982512
ME2,240.7596526,177.6122449,143.2564103,319.2598567
C5orf22,25.67446911,96.04081633,24.94112061,156.1048387
CCNT2,313.1242761,48.26530612,1809.983856,494.8100359
FAM135A,36.95777027,0.12244898,47.52934471,23.02777778
COBLL1,66.53619691,353.2040816,126.679962,698.2735961
TRAF5,75.84483592,782.7755102,1521.203609,263.2634409
MRPL22,228.0168919,697.2653061,696.5390314,777.2517922
GEMIN5,3.808156371,0.346938776,39.37777777,146.8942652
NFE2L1,3.091940155,11.14285714,32.59848053,133.2461171
GSK3B,23.66240347,0.142857143,22.79259259,0.5630227
ERC1,166.7471043,0.510204082,1.943209877,140.9017324
XPO1,193.9763514,872.1428571,234.8985945,130.3966547
RNF13,159.4256757,19.34693878,65.80246915,230.0683991
PALB2,0.008928572,0.142857143,322.2098765,37.0462963
DOP1A,25.68526786,0.102040816,0.320987654,74.66982081
LYRM2,67.33204634,2.285714286,1065.942982,178.6305257
BCKDHB,0.067326255,0.306122449,19.84615385,99.16457585
KAT6A,221.3894788,887.6530612,312.2330484,296.6081243
TUT7,933.4828667,658.7346939,389.0178537,680.0259857
TNPO1,103.956805,11.7755102,194.900095,26.53195938
P2RX5,218.6013031,1036.612245,263.9679012,97.73912185
ITGAE,380.988417,707.1020408,430.0197531,268.057049
DIS3,271.4843798,55.27591837,119.8440646,100.1338112
PIBF1,199.7869208,313.1428571,144.4222222,29.651135
TDRD3,0.756032819,0.020408163,95.90617283,7.866487455
NUFIP1,18.8025,62.83387755,12.58119658,23.15050179
PDS5B,753.9546333,376.9795918,629.0013295,1443.235962
OXCT1,805.9635231,0.12244898,1.022222222,88.1251852
RRAGB,224.72611,480.3673469,343.2676165,0.258960574
CYLD,196.3682433,512.2040816,1195.697436,1149.718638
ZNF324,0.366071429,0.06122449,1.533333333,119.0833334
ZNF586,17.33035715,0.020408163,21.92307692,0.443847073
ZNF264,0.053812742,5.428571429,108.622982,88.99223418
RPS5,2495.26592,3122.598367,3664.903229,2822.881464
YTHDC1,275.7379344,750.877551,222.4930674,1217.426523
CHMP2B,900.8310811,1068.816327,761.673884,939.7834526
SMAP2,966.0914573,705.5306122,1898.957455,1257.722521
PPIE,81.77147683,1348.244898,2232.699335,291.5383035
ZMPSTE24,17.79633204,7.12244898,418.2434948,43.91308244
STARD7,224.9522201,666.1020408,899.8383665,544.9811589
NOA1,190.8233591,1.510204082,29.07692308,1.566308244
REST,164.4662162,26.91836735,212.2811016,411.608423
SSH1,0.179777992,372.6122449,324.8892687,127.1974313
GSTP1,369.1093147,547.7755102,375.7405508,528.8521506
APLP2,552.5931468,2259.510204,253.2539411,542.7903226
WBP11,1001.340318,265.9183673,968.5081823,1464.482898
EIF3I,425.3404923,2184.693878,405.9462488,982.7774792
TXLNA,322.4741796,3.081632653,203.2241216,306.4435484
APOB,0.945945946,0.040816327,0.092307692,0.048387097
NCOA1,25.73383204,439.7142857,457.3160492,225.7258065
AGBL5,6.862878863,5.190408163,7.54980437,29.46413979
RAB10,377.5847008,0.714285714,1537.046534,620.0567503
HADHA,283.5719112,1352.408163,247.2453941,658.6711469
CD59,255.1389961,312.8979592,336.4719849,403.6753286
CD82,446.1088152,1981.693265,180.562963,643.907222
ATRX,4796.342906,3313.367347,684.062868,3988.098566
AK6,544.6697346,459.1763265,213.2345679,614.9706364
MYNN,128.0129223,170.4567347,25.03703704,33.45057945
SCAMP1,12.18026062,128.0612245,0.111111111,240.422043
PREP,0.157335907,166.7142857,0.133333333,39.0146356
SEH1L,209.0752896,0.530612245,77.11699905,309.1129033
WDR47,417.7934363,1.612244898,350.7259259,127.7240144
WDFY1,44.24107143,233.2244898,0.288888889,209.6887694
SLC25A24,125.0048262,0.204081633,272.4210826,1.067502987
MAP3K4,0.017857143,73.69897959,47.23437797,38.48054958
ABCB1,109.5545367,165.3877551,206.414245,3.856332139
AKR1B1,84.40202703,128.1428571,689.2630578,419.0116488
CPNE3,261.5250965,816.7142857,606.8132953,379.1645759
RRN3,45.32909749,0.204081633,506.9156164,3.7434319
CTTN,536.8375967,0.06122449,0.044444444,0.065412187
DDHD2,38.46713803,129.4081633,13.07008547,170.061828
EPS15,110.1541988,6.714285714,706.4273505,89.6072282
MGST2,0.189189189,1.040816327,0.118518518,10.45639188
CHERP,0.062741313,151.8367347,0.439506173,257.5985663
ATG16L1,15.77678572,0.06122449,0.066666667,0.123357229
USP40,83.79512551,0.040816327,0.130864197,73.7043011
POMGNT1,9.49530888,0.020408163,0.061728395,37.32945042
RAD54L,0.008928572,0.12244898,0.012345679,0.00925926
DNAJA1,1404.922056,460.6938776,1251.415955,1757.290024
B4GALT1,17128.07143,17254.2449,4920.20019,9751.546596
CHMP5,57.46452703,0.918367347,327.5506173,540.2464159
NFX1,228.7490348,362.7142857,192.8961064,166.6353047
DIMT1,479.4148166,65.6122449,1385.845204,422.5274791
IPO11,1.000241313,0.040816327,5.180157645,52.57616489
EIF2AK1,116.1214599,398.4189796,352.7486268,39.27952509
SNX10,222.5234073,0.755102041,1429.261538,183.5355436
SEPHS1,56.63851351,1.142857143,53.52725547,8.653225808
MRPL28,536.3233591,81.46938776,86.2888889,66.62694146
RBM22,113.480695,321.2653061,339.4547008,1024.232079
TMED2,1370.745883,1775.034694,1194.963622,2200.228543
ERO1B,16.65130309,335.0408163,15.71528965,162.8372163
ZFAND6,1548.24849,1289.510204,880.70642,1714.221987
TXLNG,251.0462693,413.755102,286.7635917,142.3780048
LAT2,285.882722,392.0612245,25.2,167.6272401
HUWE1,254.6293437,787.9795918,1195.184236,140.994325
ALG9,66.84786678,0.081632653,0.083950617,8.303763441
MTMR2,0.031370657,0.326530612,0.022222222,0.314814815
PPP1R15A,602.6319981,15.2244898,1142.931814,1163.446834
FTL,14398.57395,17668.16592,18738.56763,31962.02007
SRRT,588.3655889,282.0612245,282.0423552,278.8533453
PIGS,21.20318533,18.57142857,1041.950617,0.402628435
PSMC5,897.7683397,1099.55102,848.1390314,486.6869773
UIMC1,20.48383204,84.36734694,862.7312441,277.4271207
OGFOD1,268.3737042,33.75510204,158.2670655,266.5239008
SH3BP2,0.3125,0.040816327,0.059259259,0.014635604
NOP14,197.148166,0.204081633,9.684567902,33.00686977
ADD1,10.66867761,804.244898,175.5152897,232.0976703
TXNDC16,66.0267857,311.244898,0.28034188,4.801373955
RTRAF,375.206805,2046.122449,10.67597341,600.2610514
GMCL1,1.022200772,0.551020408,1123.051092,110.8055555
SF3B2,225.4425676,389.2040816,1080.594302,318.9519116
KLHL42,0.008928572,0.163265306,0.012345679,0.094086022
GNAS,1415.076014,4732.734694,3529.716239,3644.158901
DNM1L,220.3519208,408.8571429,94.9745489,197.3124731
ERGIC2,325.4796429,23.34693878,447.1034397,128.0926404
AURKA,0.134893823,0.06122449,0.051282051,33.84587814
AAMDC,1.282335907,0.102040816,1.007787274,0.233067503
METTL2A,35.75628137,0.102040816,16.43784426,99.96054661
ALG6,53.29029921,3.387755102,0.022222222,137.4626643
PTPN4,0.0625,1102.755102,0.207407408,64.46296295
DDX18,393.5248552,1974.714286,2418.226591,1293.816906
KHSRP,37.85062741,2.040816327,10.79107312,50.06720431
EDEM2,66.56346526,0.040816327,1.032098766,248.0471924
TPX2,0.337355213,0.265306122,0.012345679,0.233273597
PDRG1,4.308638996,0.142857143,0.012345679,100.2320789
DOCK9,60.03137066,264.1428571,115.6246914,111.1944445
ANKRD10,2450.538852,603.122449,518.374359,1526.600359
TGDS,25.52195946,85.85714286,0.181196581,106.4495221
COQ9,0.013513514,226.3673469,0.034567901,144.5125448
KIF9,1.998547298,64.94163265,0.229819563,0.081777181
CRLS1,84.05043435,173.8571429,77.06951568,65.50567503
ATRN,66.06129342,0.040816327,0.879012346,0.00925926
FKBP1A,698.458849,2517.093061,254.9261842,721.4555078
NSFL1C,392.594112,373.4285714,430.8425451,510.7090801
MAVS,1.259169884,0.020408163,3.879392213,80.16577062
XRN2,302.6180502,417.8738776,850.959924,742.2585514
KIZ,175.4119208,0.06122449,113.6666667,2.180406213
DYNLL1,854.4440153,911.3061224,532.5709403,698.1126047
TESC,16.85714286,626.6734694,1.955555556,26.57019116
SNX5,293.2495174,524.8571429,41.53865147,369.5140382
RPL6,2153.715411,6897.776122,7870.076528,5619.314295
SIRPG,0.375723938,0.775510204,0.27008547,22.20519713
MAPKAPK5,79.00434364,478.9387755,75.59764103,397.1835603
ESF1,1255.798263,650.9387755,886.6754035,459.6568101
RBBP9,36.68991313,0.040816327,0.022222222,1.398148148
ANAPC5,213.9823842,220.4693878,506.8476733,160.8512545
SLC23A2,85.73407336,0.040816327,0.012345679,70.63231782
SLC8B1,3.535955599,278.3265306,1.714529915,0.099462366
TMEM230,639.6508205,1010.346939,304.6588984,266.551374
KDM2B,26.73214286,698.3673469,318.2670465,463.2583632
TASP1,9.423262551,638.5714286,0.762393162,187.8213859
OAS1,204.5,0.244897959,50.65299146,233.9094982
GCN1,45.60714286,0.12244898,176.7477683,183.7380526
RPLP0,6513.341011,14778.7698,9444.04315,8482.601508
TRMT6,34.34917954,1168.714286,0.158974359,247.7479092
PEBP1,413.5306467,1128.306122,378.2584996,1347.224313
BRAP,132.2637549,0.06122449,86.53162394,57.12634407
ERP29,120.8498745,2.346938776,7.476923077,238.3183991
FUS,282.3578668,374.877551,108.1071225,326.1415771
IGBP1,72.82118727,6.489795918,190.3213675,133.5268817
FXYD5,416.5748069,2752.265306,498.9842355,599.3936679
ZNF302,12.25916988,0.040816327,0.056790123,16.59946237
GRAMD1A,10.2992278,0.020408163,0.079012346,17.10364397
CDIP1,20.47224904,31.79591837,295.3099715,199.8330347
GANAB,16.04946911,0.142857143,77.66666667,3.245519713
RBM41,23.57142857,0.040816327,0.135802469,71.567503
BIRC5,0.121138996,0.06122449,0.313580247,0.067801673
LAG3,0.098696911,0.346938776,0.580626781,40.33243728
MLF2,82.5361969,146.9591837,162.965812,480.489546
DDX24,2307.288852,1825.102041,2417.734473,2850.027479
ZBTB25,51.14112211,12.20408163,710.3070939,551.1188829
NECAP1,389.6794353,437.6122449,54.53732195,222.0038829
ARHGAP4,94.59845562,3.06122449,51.9111111,53.73984468
DHX32,0.406503379,1.795102041,0.430769231,62.54582139
RCOR1,152.015444,0.571428571,814.5572651,206.703405
GPATCH2L,240.3264961,17.06122449,225.4864198,196.3566308
LTBP4,1.955357143,0.020408163,0.066666667,0.018518519
BLVRB,5.263272201,144.3469388,156.951377,134.6000598
SPTLC1,365.2544499,162.3459184,317.9088319,54.00887696
PAPOLA,1481.487693,1662.367347,724.2153846,1714.441757
CCNK,60.79126448,358.3861224,96.84881292,315.5093459
RGS1,717.3614865,3845.979592,975.9101615,1865.043608
YPEL3,102.3438707,362.1428571,130.8938271,282.9121864
MRPS33,103.0714286,0.12244898,874.0448242,16.30017921
NDUFB2,1223.652831,3810.75449,1124.517379,1173.384964
NUDC,1525.211872,180.3061224,438.014245,612.7057945
MAEA,99.00530889,30.63265306,28.43437797,49.01732378
ICAM1,84.26828666,3.081632653,0.492307692,176.932494
STRN4,0.067567568,35,58.9037037,0.675925926
LYZ,8449.833781,57.88346939,5.560985755,79.05032855
MUL1,8.965492278,0.102040816,14.15555556,75.79211468
PDCD7,63.5945946,2.244897959,307.2518518,281.1263441
SPG21,152.0086872,789.6530612,128.7088319,101.1651733
DNAJB11,276.3399107,1150.848163,237.7645261,606.6125627
FLT3LG,0.008928572,34.69387755,30.5297056,0.139187575
RAB11FIP3,10.86486487,50.48979592,0.012345679,0.079450418
GNPTG,164.8378379,757.9591837,34.6050978,137.5997939
ZNF268,0.47707529,0.081632653,0.196011396,11.89456392
GOLGA3,192.9435328,16.55102041,155.2592593,951.0277779
PABPC4,188.4838321,443.2032653,295.7261159,381.6224612
USP48,387.3134653,315.5102041,389.4571699,275.9044205
PDPR,6.325784267,126.4510204,0.59297246,35.48864994
AARS1,4.657094595,0.387755102,64.43703704,0.233273597
GLG1,755.695222,47.48979592,325.1320038,1673.229092
TNRC6A,139.7200772,259.6938776,131.6305793,95.07467146
PLEKHG2,6.156611971,0.102040816,10.4034188,140.8864994
EXOC1,2.183156371,0.081632653,52.77777778,38.55794505
RBM27,136.8350772,648.3026531,215.7274302,61.8567503
OSBPL8,762.6339286,864.3469388,1641.441785,970.3554361
PUS7,1.928812742,0.040816327,61.93333333,131.5552569
LAMB1,3.756756757,44.10204082,0.034567901,9.534647549
DLD,471.8689672,257.2653061,0.244444444,620.078853
WDR7,305.4862452,0.020408163,1.206837607,5.375149343
TXNL1,539.590251,228.1836735,230.0009497,778.8670848
CMTM6,5163.787903,4118.984898,2743.657366,7645.220759
ITGA6,0.317326255,0.020408163,0.220702754,0.162783752
MAP3K20,0.090009653,133.5714286,380.0807219,88.86947432
FH,181.3124107,0.265306122,23.97549858,0.3109319
SEL1L3,232.3916506,2852.530612,268.1591643,614.763142
TF,10.06298263,0.428571429,0.188034188,0.123655914
CDV3,1421.971767,3416.020408,2062.255841,2310.819295
ALKBH5,20.72080116,320.4693878,307.4241216,213.5029869
APOH,9.306225867,0.244897959,0.287179487,0.144563919
NLRP1,266.2555502,175.0612245,212.5312441,330.6308244
SPAG7,276.2367278,1.755102041,2.312630579,232.8566308
ORC6,0.170608108,0.142857143,12.66666667,37.46594982
ZC3HC1,0.634893823,0.12244898,8.61728395,234.0442055
CD200,28.92639961,0.040816327,357.846154,459.4044206
CCDC80,0.049227799,0.102040816,0.044444444,0.018518519
PSME1,2135.930502,4252.040816,1805.398481,1798.842294
PPP2R3C,164.4029344,1.775510204,300.423037,217.0943996
HAUS4,25.47592423,302.4612245,0.037037037,35.41167862
OSGEP,97.02968148,0.510204082,47.93333333,152.8422939
RNF31,0.138996139,0.081632653,0.201329535,5.757765832
SCFD1,98.77654438,187.1020408,210.2020893,563.9112903
G2E3,104.4242278,235.1836735,0.066666667,39.58273597
HECTD1,252.9174711,522.5510204,1433.682621,461.4121864
HNRNPC,4162.562143,2279.687755,1955.921179,3904.869496
SUPT16H,625.3165323,321.7142857,917.8267713,747.0626046
TOX4,718.0770946,492.0881633,369.9410352,395.8220729
TINF2,160.0337838,32.12244898,249.7067426,287.8428913
TRPM7,281.7870729,442.932449,153.3491016,419.7454839
WDR76,36.62427606,0.918367347,0.012345679,0.181899642
SNAP23,956.9076111,1142.56551,1838.562298,1902.245959
PHGDH,0.053812742,0.204081633,0.012345679,0.010752688
COL9A3,394.9543919,212.4489796,17.78366572,10.41069295
EZR,35665.16096,37863.93878,21530.43001,35733.16577
MYL6,4774.958736,7890.122449,6437.263818,6653.735962
AGO1,87.14985523,190.4489796,2004.306553,181.1191756
CLSPN,0.058156371,0.469387755,0.245394112,0.023894863
RFFL,310.7871622,0.836734694,0.330864198,227.3537665
UNC13D,4.411196911,32.14285714,0.145679012,0.092592593
MFSD11,3.786428572,1.802040816,178.7580247,294.3426434
DPYSL2,44.74710425,0.183673469,261.7654321,452.0860215
GPATCH2,22.87958494,0.163265306,32.56923077,57.8007766
NUP50,2258.360635,3546.428571,1377.177018,2247.9744
COMT,64.50458496,0.448979592,0.197530864,48.31660693
ADA2,10.48889961,0.081632653,0.351377018,150.7688172
,23.57473215,0.183673469,159.6700855,56.99940263
ECHDC1,445.8436294,0.530612245,36.28736943,92.5023895
LRRFIP2,0.076254826,0.12244898,9.614814815,0.320191159
SEC22C,48.81274131,0.285714286,35.11035136,334.2332736
HDAC6,9.732142855,0.020408163,2.180246913,11.35812425
UPRT,213.9278475,0.285714286,0.143589744,24.22341697
CDC23,17.72779923,317.2244898,0.227160494,0.099462366
CBX5,901.7077705,43.87755102,336.3920228,579.0092593
SUCO,11.72466216,0.12244898,82.97132005,57.36409797
MSH2,31.7953668,467.6326531,25.96125356,98.03793312
MAP3K1,1756.012307,5735.22449,1962.339981,1158.134839
DHPS,29.92949566,0.142857143,39.33069137,193.2219146
ARCN1,118.0801158,1014.44898,144.2207028,185.5149343
TMEM38B,542.1546815,0.244897959,459.634568,199.1535245
PSMD5,52.1969112,1.816326531,287.2197531,23.04540024
NUP188,13.05405405,133.7755102,0.044444444,195.7954002
NANS,136.8323576,72.44897959,725.2562109,253.6887844
WHRN,10.98769305,0.081632653,0.313580247,0.526881721
CWF19L1,0.076254826,0.755102041,13.58271605,56.00627241
BTAF1,447.3465251,617.2040816,445.8928775,487.3419952
IKZF5,48.05284749,14.79591837,50.76182336,214.520908
BLNK,648.3914093,153.244898,765.8534092,934.7721028
WAC,731.13972,1491.734694,1181.583476,1388.04092
CREM,6123.055985,13463.81633,2449.898955,5273.114397
NUBP2,0.598455599,9.306122449,0.688888889,72.14755079
TPSD1,0.013513514,0.081632653,0.075023742,0.027777778
HIVEP1,264.5965251,65,187.0180437,393.3596177
FKBP5,12.25603282,294.3061224,450.4765432,760.6618875
SRPK1,68.9560811,304.4489796,481.979867,495.7261051
BRPF3,0.008928572,0.204081633,0.066666667,94.71923536
MRPS18A,271.426501,257.2136735,416.213827,101.6308901
TMEM14A,78.92519307,1101.346939,46.68641976,357.8055555
EFHC1,276.9592182,0.020408163,209.6478633,498.036141
HSP90AB1,3672.964655,4707.242245,7824.431273,12112.56895
CDC5L,641.5091699,1332.632653,1351.503134,1409.735962
ITPR3,624.2535714,0.038979592,18.90866667,106.1432945
ZNF184,207.9046815,0.244897959,0.098765432,116.4997013
DSP,29.56756757,0.020408163,37.81576449,57.22371566
SIRT1,56.28595558,692.4693878,50.59012346,242.5534648
HNRNPH3,865.3547465,492.1630612,757.6155745,674.1384827
IFT74,47.83928572,300.755102,32.68888889,21.69205496
JAK2,9.4375,0.469387755,27.6,0.470728793
ABL1,0.10738417,455.6530612,245.5688509,119.0053763
ACOT7,0.297297298,0.183673469,0.437037037,0.033154122
SH3GLB1,604.4309846,654.9591837,362.2518519,686.1296297
CDC7,62.4379826,0.12244898,0.044444444,70.21535247
SCD,11.32408301,0.224489796,0.273884141,19.5041816
ABLIM1,522.6486487,505.4693878,147.011396,448.1648746
RAB18,703.9449807,280.3265306,403.160304,668.1774194
HSD17B7P2,67.21410715,63.51836735,0.088888889,0.259537037
WASHC2A,69.72134172,0.873469388,404.8636469,117.9360245
MAST3,195.8079537,14.76408163,892.3906172,445.1008692
MZF1,0.013513514,21.59183673,0.234567901,94.0483871
MYO9B,58.08952703,15.30612245,10.68148148,148.7028077
KCNK6,59.29850386,0.081632653,3.470085469,128.1412784
PSMD8,341.6583012,945.2653061,661.3021844,508.0337515
SETD1A,15.09387066,34.65306122,35.41728396,2.906810036
BCL7C,61.30622587,0.12244898,0.273504274,118.0092593
CIRBP,333.0501931,693.9183673,432.8693259,585.2523895
ATP5F1D,303.4085425,249.6938776,179.1777778,31.94653525
HNRNPM,1059.027478,1278.6,351.6086762,1020.466317
MARCHF2,14.58108108,26.85714286,17.45679012,11.73835126
NDUFB7,253.9821429,323.2857143,78.39886041,63.84796896
TECR,208.4846984,86.86489796,305.8999373,305.3433961
TIMM13,43.65878378,97.20061224,70.75555556,118.9907407
MTAP,36.92446429,206.2220408,14.60008547,0.108721625
POLR2E,259.9020271,52.10204082,1268.236467,418.453405
POLRMT,0.0625,0.020408163,41.73922126,20.28260454
RASSF7,0.071911197,303.7959184,0.355555556,18.36290323
GADD45B,454.8923745,112.9795918,549.588794,1701.446535
MKNK2,693.7159747,1297.469388,1207.392972,735.2706093
RANBP1,14.19377413,563.0757143,1292.589252,754.5228825
MED15,1.858590734,0.285714286,55.64718517,65.17891277
SNAP29,21.90555502,9.363673469,0.069135802,63.04504182
CRKL,361.2446911,1223.408163,275.7403609,261.838411
CECR2,0.013513514,0.102040816,0.012345679,0.092293907
SMARCB1,299.2874035,9.020408163,33.3688509,151.7341697
DERL3,113.9917954,2.102040816,2.406837607,173.3581243
DDTL,0.277212838,5.96877551,0.066666667,18.46467443
DDT,35.48147442,436.092449,0.243874644,62.61626942
OSM,0.013513514,0.102040816,0.051282051,0.074074074
CABIN1,37.18484556,0.081632653,1.192592592,0.567801673
TBC1D10A,7.267857145,0.102040816,0.066666667,180.1221147
SF3A1,278.6305502,2.346938776,147.6729535,22.13611111
SPECC1L,22.65733591,0.12244898,0.024691358,15.87574671
SNRPD3,334.6819499,259.4489796,623.6383667,269.10454
MAPK1,477.7046332,1.489795918,238.8404558,192.5967742
CYTH4,30.52413127,0.102040816,0.088888889,10.16726404
CRYBB2P1,208.4662162,17.02040816,0.024691358,194.8330347
MFNG,156.4394305,0.12244898,198.0962963,167.4955197
SLC25A1,30.99638031,0.142857143,312.3654321,42.24761052
GRK3,304.6744691,681.1020408,347.8533713,298.8097371
GGA1,66.5094112,0.408163265,0.672174739,52.82138592
LGALS1,340.915058,715.9387755,733,1052.289426
HPS4,30.625,86.32897959,0.171320038,76.52851552
PIK3IP1,227.6455116,836.1428571,50.73675213,336.4946237
SRRD,201.7151424,0.020408163,31.62962963,0.753900837
TRIOBP,78.10231661,0.734693878,0.07008547,4.480286739
TFIP11,960.7257361,0.040816327,6.58385565,119.2469952
ANKRD54,357.9720077,319.2244898,0.362962963,62.94066904
EIF3L,622.324696,1958.212653,3276.714784,869.2739635
SNU13,2424.859073,3224.204082,389.0041785,1994.114994
MICALL1,0.062741313,0.020408163,243.6716049,28.81750299
POLR2F,182.5490903,659.8671429,71.48745678,431.5339755
CENPM,371.4903475,0.204081633,0.024691358,136.4080048
DDX17,1890.225145,885.5102041,2037.042545,2578.991936
TCF20,42.76399614,0.040816327,356.7931624,44.22849463
HSCB,0.071911197,153.5306122,11.50153846,262.219791
TOMM22,702.466216,282.5918367,19.10769231,708.3587217
XBP1,12.48624517,41.59183673,176.2121558,65.06899642
RTCB,110.6621622,227.9795918,218.4148148,441.0755675
JOSD1,49.29512549,748.3469388,1172.718139,216.8811231
FBXO7,215.3127414,1136.836735,586.6966763,477.8333333
GTPBP1,92.67084944,1.530612245,0.141690408,528.8962963
POLDIP3,52.55381273,85.81632653,69.5614435,133.322282
PPP6R2,6.571669882,0.020408163,0.012345679,167.5244922
SBF1,7.24107143,51.08163265,14.68148148,40.0271804
SUN2,17.19887066,37.73857143,195.4852308,86.31640381
CYB5R3,40.61100386,220.6734694,78.05185184,152.1765233
LMF2,0.008928572,0.020408163,60.60246912,0.690561529
PACSIN2,42.31812258,11.73469388,42.5802469,108.0349104
AP1B1,638.2396551,1138.591837,41.1302944,214.3739546
HMGXB4,90.15805985,80.91836735,32.91604938,8.187873357
TOM1,1.567084942,0.06122449,79.42469137,123.2780765
CHKB,0.031370657,6.387755102,169.7787275,19.67353644
BIK,0.209942085,334.2653061,0.320987654,81.33303466
MCM5,78.10931469,7.040816327,26.71623932,124.0645162
ARSA,1.373793437,0.06122449,0.022222222,5.727598564
TSPO,30.9828668,3.326530612,38.29230769,9.987156512
CBX7,0.049227799,0.081632653,0.871794872,100.2192354
RPL3,13971.67107,14564.58184,17716.25096,12965.76329
ZMAT5,0.216216216,0.163265306,0.037333333,172.6282109
SYNGR1,203.2804054,1358.265306,172.1042735,30.30824373
ASCC2,38.59387066,0.142857143,230.5435897,212.8879928
MTMR3,0.565395753,252.657551,138.5194264,142.6803196
MIEF1,375.0904923,2.775510204,1505.019183,438.5576464
APOL4,0.013513514,0.020408163,0.022222222,0.150537635
APOL1,0.094111969,0.326530612,0.073504274,14.99402628
MYH9,718.3585906,679.7346939,923.548148,937.8378138
SAMM50,434.8503861,7.244897959,640.7897437,268.442055
TXN2,646.753861,155.1836735,1.71699905,171.6320191
GRAP2,44.41964286,0.530612245,0.435517569,0.549283154
EIF3D,576.5279923,621.6734694,98.93865148,544.6875747
TNRC6B,4881.905647,4025.489796,2933.899715,7262.755677
IFT27,14.36655405,394.7755102,61.22811015,28.04091995
KIAA0930,0.719353282,179.5714286,0.172839506,0.079450418
NCF4,379.3648649,85.36734694,7.51111111,355.129331
SLC25A17,1.938706564,9.326530612,0.178157645,21.70579451
FAM118A,8.938465253,3.795918367,16.02564103,57.41099164
ST13,1114.860232,1101.868367,2503.522534,1478.344851
IL2RB,91.3597973,0.551020408,1.026020893,38.30077658
RBX1,1381.835907,673.2244898,418.8387464,506.6789128
EP300,157.0241313,178.3265306,511.0410256,568.9602748
RANGAP1,92.47948842,0.142857143,167.2446344,13.50537634
ZC3H7B,7.669642855,0.020408163,109.4222222,0.014635604
PHF5A,109.6375483,0.979591837,0.066666667,53.59916368
ACO2,269.3986897,209.1334694,124.7075574,528.062509
POLR3H,295.8752003,3.193061224,915.8612935,108.3574433
PMM1,0.148407336,69.91836735,23.25925926,0.305854242
DESI1,0.224903475,0.040816327,0.060208927,58.64157706
CERK,27.97393823,45.97959184,0.27331434,68.69444444
BRD1,36.42205599,10.14285714,306.3580247,102.7389486
ZBED4,0.035955599,519.4285714,0.25014245,37.46505376
ABHD4,28.30839769,0.12244898,0.012345679,131.2777778
KHNYN,399.5638755,6.685306122,0.93660019,147.9310812
FKBP3,73.1606781,1101.481224,409.1326592,1004.598503
SDR39U1,107.7162886,82.92693878,51.80224122,200.9751314
CTSG,0.013513514,0.224489796,0.728395062,50.15262844
GZMH,0.335183398,0.979591837,0.42962963,22.54360514
GZMB,12.60593629,917.4081633,22.5688509,1335.477901
RBM23,96.87404921,25.7222449,94.09876543,262.0936082
PRMT5,85.04102314,0.06122449,139.7402963,196.853856
COCH,1.646221043,20.18734694,0.525175688,133.6667832
VCPKMT,584.6348938,600.0816327,10.28338082,296.4298089
SOS2,35.09966216,25.30612245,4.131433999,953.2646357
NIN,835.9457047,687.9795918,1143.05774,1155.997312
PYGL,0.013513514,0.020408163,0.022222222,0.014635604
PSMC6,287.2806468,178.0612245,895.1960114,427.1029451
DDHD1,305.0396911,488.3469388,585.5111112,817.6133961
CDKN3,3.69715251,1121.795918,0.066666667,50.88500599
CNIH1,439.6870174,1420.367347,308.0641975,457.5651135
CGRRF1,35.20559846,424.3265306,0.614814815,366.0289725
ATP6V1D,278.2222491,522.3061224,5.030199432,2.025686977
PIGH,62.33852799,302.5102041,311.5146173,101.9889486
PSMA3,308.5600869,137.755102,354.1663818,951.8912783
VTI1B,76.94038609,1054.956327,995.2523076,114.7469295
